item_id,image_basename,domain,subcategory,source
mv_3388,,Solid Geometry,Length,Geo3D_collected
mv_3389,,Solid Geometry,Length,Geo3D_collected
mv_3390,,Solid Geometry,Length,Geo3D_collected
mv_3391,,Solid Geometry,Length,Geo3D_collected
mv_3392,,Solid Geometry,Length,Geo3D_collected
mv_3393,,Solid Geometry,Length,Geo3D_collected
mv_3394,,Solid Geometry,Length,Geo3D_collected
mv_3395,,Solid Geometry,Length,Geo3D_collected
mv_3396,,Solid Geometry,Length,Geo3D_collected
mv_3397,,Solid Geometry,Length,Geo3D_collected
mv_3398,,Solid Geometry,Length,Geo3D_collected
mv_3399,,Solid Geometry,Length,Geo3D_collected
mv_3400,,Solid Geometry,Area,Geo3D_collected
mv_3401,,Solid Geometry,Area,Geo3D_collected
mv_3402,,Solid Geometry,Area,Geo3D_collected
mv_3403,,Solid Geometry,Area,Geo3D_collected
mv_3404,,Solid Geometry,Area,Geo3D_collected
mv_3405,,Solid Geometry,Length,Geo3D_collected
mv_3406,,Solid Geometry,Length,Geo3D_collected
mv_3407,,Solid Geometry,Length,Geo3D_collected
mv_3408,,Solid Geometry,Length,Geo3D_collected
mv_3409,,Solid Geometry,Length,Geo3D_collected
mv_3410,,Solid Geometry,Length,Geo3D_collected
mv_3411,,Solid Geometry,Length,Geo3D_collected
mv_3412,,Solid Geometry,Length,Geo3D_collected
mv_3413,,Solid Geometry,Length,Geo3D_collected
mv_3414,,Solid Geometry,Length,Geo3D_collected
mv_3415,,Solid Geometry,Area,Geo3D_collected
mv_3416,,Solid Geometry,Area,Geo3D_collected
mv_3417,,Solid Geometry,Area,Geo3D_collected
mv_3418,,Solid Geometry,Area,Geo3D_collected
mv_3419,,Solid Geometry,Area,Geo3D_collected
mv_3420,,Solid Geometry,Length,Geo3D_collected
mv_3421,,Solid Geometry,Length,Geo3D_collected
mv_3422,,Solid Geometry,Length,Geo3D_collected
mv_3423,,Solid Geometry,Length,Geo3D_collected
mv_3424,,Solid Geometry,Length,Geo3D_collected
mv_3425,,Solid Geometry,Volume,Geo3D_collected
mv_3426,,Solid Geometry,Volume,Geo3D_collected
mv_3427,,Solid Geometry,Volume,Geo3D_collected
mv_3428,,Solid Geometry,Volume,Geo3D_collected
mv_3429,,Solid Geometry,Volume,Geo3D_collected
mv_3430,,Solid Geometry,Volume,Geo3D_collected
mv_3431,,Solid Geometry,Volume,Geo3D_collected
mv_3432,,Solid Geometry,Volume,Geo3D_collected
mv_3433,,Solid Geometry,Volume,Geo3D_collected
mv_3434,,Solid Geometry,Volume,Geo3D_collected
mv_3435,,Solid Geometry,Volume,Geo3D_collected
mv_3436,,Solid Geometry,Volume,Geo3D_collected
mv_3437,,Solid Geometry,Volume,Geo3D_collected
mv_3438,,Solid Geometry,Volume,Geo3D_collected
mv_3439,,Solid Geometry,Volume,Geo3D_collected
mv_3440,,Solid Geometry,Volume,Geo3D_collected
mv_3441,,Solid Geometry,Volume,Geo3D_collected
mv_3442,,Solid Geometry,Volume,Geo3D_collected
mv_3443,,Solid Geometry,Volume,Geo3D_collected
mv_3444,,Solid Geometry,Volume,Geo3D_collected
mv_3445,,Solid Geometry,Volume,Geo3D_collected
mv_3446,,Solid Geometry,Volume,Geo3D_collected
mv_3447,,Solid Geometry,Volume,Geo3D_collected
mv_3448,,Solid Geometry,Volume,Geo3D_collected
mv_3449,,Solid Geometry,Volume,Geo3D_collected
mv_3450,,Solid Geometry,Volume,Geo3D_collected
mv_3451,,Solid Geometry,Volume,Geo3D_collected
mv_3452,,Solid Geometry,Volume,Geo3D_collected
mv_3453,,Solid Geometry,Volume,Geo3D_collected
mv_3454,,Solid Geometry,Volume,Geo3D_collected
mv_3455,,Solid Geometry,Volume,Geo3D_collected
mv_3456,,Solid Geometry,Volume,Geo3D_collected
mv_3457,,Solid Geometry,Volume,Geo3D_collected
mv_3458,,Solid Geometry,Volume,Geo3D_collected
mv_3459,,Solid Geometry,Volume,Geo3D_collected
mv_3460,,Solid Geometry,Volume,Geo3D_collected
mv_3461,,Solid Geometry,Volume,Geo3D_collected
mv_3462,,Solid Geometry,Volume,Geo3D_collected
mv_3463,,Solid Geometry,Volume,Geo3D_collected
mv_3464,,Solid Geometry,Volume,Geo3D_collected
mv_3465,,Solid Geometry,Volume,Geo3D_collected
mv_3466,,Solid Geometry,Volume,Geo3D_collected
mv_3467,,Solid Geometry,Volume,Geo3D_collected
mv_3468,,Solid Geometry,Volume,Geo3D_collected
mv_3469,,Solid Geometry,Volume,Geo3D_collected
mv_3470,,Solid Geometry,Volume,Geo3D_collected
mv_3471,,Solid Geometry,Volume,Geo3D_collected
mv_3472,,Solid Geometry,Volume,Geo3D_collected
mv_3473,,Solid Geometry,Volume,Geo3D_collected
mv_3474,,Solid Geometry,Volume,Geo3D_collected
mv_3475,,Solid Geometry,Volume,Geo3D_collected
mv_3476,,Solid Geometry,Volume,Geo3D_collected
mv_3477,,Solid Geometry,Volume,Geo3D_collected
mv_3478,,Solid Geometry,Volume,Geo3D_collected
mv_3479,,Solid Geometry,Volume,Geo3D_collected
mv_3480,,Solid Geometry,Volume,Geo3D_collected
mv_3481,,Solid Geometry,Volume,Geo3D_collected
mv_3482,,Solid Geometry,Volume,Geo3D_collected
mv_3483,,Solid Geometry,Volume,Geo3D_collected
mv_3484,,Solid Geometry,Volume,Geo3D_collected
mv_3485,,Solid Geometry,Volume,Geo3D_collected
mv_3486,,Solid Geometry,Volume,Geo3D_collected
mv_3487,,Solid Geometry,Volume,Geo3D_collected
mv_3488,,Solid Geometry,Volume,Geo3D_collected
mv_3489,,Solid Geometry,Volume,Geo3D_collected
mv_3490,,Solid Geometry,Area,Geo3D_collected
mv_3491,,Solid Geometry,Area,Geo3D_collected
mv_3492,,Solid Geometry,Area,Geo3D_collected
mv_3493,,Solid Geometry,Area,Geo3D_collected
mv_3494,,Solid Geometry,Area,Geo3D_collected
mv_3495,,Solid Geometry,Area,Geo3D_collected
mv_3496,,Solid Geometry,Area,Geo3D_collected
mv_3497,,Solid Geometry,Area,Geo3D_collected
mv_3498,,Solid Geometry,Area,Geo3D_collected
mv_3499,,Solid Geometry,Area,Geo3D_collected
mv_3500,,Solid Geometry,Area,Geo3D_collected
mv_3501,,Solid Geometry,Area,Geo3D_collected
mv_3502,,Solid Geometry,Area,Geo3D_collected
mv_3503,,Solid Geometry,Area,Geo3D_collected
mv_3504,,Solid Geometry,Area,Geo3D_collected
mv_3505,,Solid Geometry,Area,Geo3D_collected
mv_3506,,Solid Geometry,Area,Geo3D_collected
mv_3507,,Solid Geometry,Area,Geo3D_collected
mv_3508,,Solid Geometry,Area,Geo3D_collected
mv_3509,,Solid Geometry,Area,Geo3D_collected
mv_3510,,Solid Geometry,Area,Geo3D_collected
mv_3511,,Solid Geometry,Area,Geo3D_collected
mv_3512,,Solid Geometry,Area,Geo3D_collected
mv_3513,,Solid Geometry,Area,Geo3D_collected
mv_3514,,Solid Geometry,Area,Geo3D_collected
mv_3515,,Solid Geometry,Area,Geo3D_collected
mv_3516,,Solid Geometry,Area,Geo3D_collected
mv_3517,,Solid Geometry,Area,Geo3D_collected
mv_3518,,Solid Geometry,Area,Geo3D_collected
mv_3519,,Solid Geometry,Area,Geo3D_collected
mv_3520,,Solid Geometry,Area,Geo3D_collected
mv_3521,,Solid Geometry,Area,Geo3D_collected
mv_3522,,Solid Geometry,Area,Geo3D_collected
mv_3523,,Solid Geometry,Area,Geo3D_collected
mv_3524,,Solid Geometry,Area,Geo3D_collected
mv_3525,,Solid Geometry,Area,Geo3D_collected
mv_3526,,Solid Geometry,Area,Geo3D_collected
mv_3527,,Solid Geometry,Area,Geo3D_collected
mv_3528,,Solid Geometry,Area,Geo3D_collected
mv_3529,,Solid Geometry,Area,Geo3D_collected
mv_3530,,Solid Geometry,Area,Geo3D_collected
mv_3531,,Solid Geometry,Area,Geo3D_collected
mv_3532,,Solid Geometry,Area,Geo3D_collected
mv_3533,,Solid Geometry,Area,Geo3D_collected
mv_3534,,Solid Geometry,Area,Geo3D_collected
mv_3535,,Solid Geometry,Area,Geo3D_collected
mv_3536,,Solid Geometry,Area,Geo3D_collected
mv_3537,,Solid Geometry,Area,Geo3D_collected
mv_3538,,Solid Geometry,Area,Geo3D_collected
mv_3539,,Solid Geometry,Area,Geo3D_collected
mv_3540,,Solid Geometry,Area,Geo3D_collected
mv_3541,,Solid Geometry,Area,Geo3D_collected
mv_3542,,Solid Geometry,Area,Geo3D_collected
mv_3543,,Solid Geometry,Area,Geo3D_collected
mv_3544,,Solid Geometry,Area,Geo3D_collected
mv_3545,,Solid Geometry,Area,Geo3D_collected
mv_3546,,Solid Geometry,Area,Geo3D_collected
mv_3547,,Solid Geometry,Area,Geo3D_collected
mv_3548,,Solid Geometry,Area,Geo3D_collected
mv_3549,,Solid Geometry,Area,Geo3D_collected
mv_3550,,Solid Geometry,Area,Geo3D_collected
mv_3551,,Solid Geometry,Area,Geo3D_collected
mv_3552,,Solid Geometry,Area,Geo3D_collected
mv_3553,,Solid Geometry,Area,Geo3D_collected
mv_3554,,Solid Geometry,Area,Geo3D_collected
mv_3555,,Solid Geometry,Area,Geo3D_collected
mv_3556,,Solid Geometry,Area,Geo3D_collected
mv_3557,,Solid Geometry,Area,Geo3D_collected
mv_3558,,Solid Geometry,Area,Geo3D_collected
mv_3559,,Solid Geometry,Area,Geo3D_collected
mv_3560,,Solid Geometry,Area,Geo3D_collected
mv_3561,,Solid Geometry,Area,Geo3D_collected
mv_3562,,Solid Geometry,Area,Geo3D_collected
mv_3563,,Solid Geometry,Area,Geo3D_collected
mv_3564,,Solid Geometry,Area,Geo3D_collected
mv_3565,,Solid Geometry,Area,Geo3D_collected
mv_3566,,Solid Geometry,Area,Geo3D_collected
mv_3567,,Solid Geometry,Area,Geo3D_collected
mv_3568,,Solid Geometry,Area,Geo3D_collected
mv_3569,,Solid Geometry,Area,Geo3D_collected
mv_3570,,Solid Geometry,Area,Geo3D_collected
mv_3571,,Solid Geometry,Area,Geo3D_collected
mv_3572,,Solid Geometry,Area,Geo3D_collected
mv_3573,,Solid Geometry,Area,Geo3D_collected
mv_3574,,Solid Geometry,Area,Geo3D_collected
mv_3575,,Solid Geometry,Area,Geo3D_collected
mv_3576,,Solid Geometry,Area,Geo3D_collected
mv_3577,,Solid Geometry,Area,Geo3D_collected
mv_3578,,Solid Geometry,Area,Geo3D_collected
mv_3579,,Solid Geometry,Area,Geo3D_collected
mv_3580,,Solid Geometry,Volume,Geo3D_collected
mv_3581,,Solid Geometry,Volume,Geo3D_collected
mv_3582,,Solid Geometry,Volume,Geo3D_collected
mv_3583,,Solid Geometry,Volume,Geo3D_collected
mv_3584,,Solid Geometry,Volume,Geo3D_collected
mv_3585,,Solid Geometry,Volume,Geo3D_collected
mv_3586,,Solid Geometry,Volume,Geo3D_collected
mv_3587,,Solid Geometry,Volume,Geo3D_collected
mv_3588,,Solid Geometry,Volume,Geo3D_collected
mv_3589,,Solid Geometry,Volume,Geo3D_collected
mv_3590,,Solid Geometry,Volume,Geo3D_collected
mv_3591,,Solid Geometry,Volume,Geo3D_collected
mv_3592,,Solid Geometry,Volume,Geo3D_collected
mv_3593,,Solid Geometry,Volume,Geo3D_collected
mv_3594,,Solid Geometry,Volume,Geo3D_collected
mv_3595,,Solid Geometry,Volume,Geo3D_collected
mv_3596,,Solid Geometry,Volume,Geo3D_collected
mv_3597,,Solid Geometry,Volume,Geo3D_collected
mv_3598,,Solid Geometry,Volume,Geo3D_collected
mv_3599,,Solid Geometry,Volume,Geo3D_collected
mv_3600,,Solid Geometry,Volume,Geo3D_collected
mv_3601,,Solid Geometry,Volume,Geo3D_collected
mv_3602,,Solid Geometry,Volume,Geo3D_collected
mv_3603,,Solid Geometry,Volume,Geo3D_collected
mv_3604,,Solid Geometry,Volume,Geo3D_collected
mv_3605,,Solid Geometry,Length,Geo3D_collected
mv_3606,,Solid Geometry,Length,Geo3D_collected
mv_3607,,Solid Geometry,Length,Geo3D_collected
mv_3608,,Solid Geometry,Length,Geo3D_collected
mv_3609,,Solid Geometry,Length,Geo3D_collected
mv_3610,,Solid Geometry,Volume,Geo3D_collected
mv_3611,,Solid Geometry,Volume,Geo3D_collected
mv_3612,,Solid Geometry,Volume,Geo3D_collected
mv_3613,,Solid Geometry,Volume,Geo3D_collected
mv_3614,,Solid Geometry,Volume,Geo3D_collected
mv_3615,,Solid Geometry,Volume,Geo3D_collected
mv_3616,,Solid Geometry,Volume,Geo3D_collected
mv_3617,,Solid Geometry,Volume,Geo3D_collected
mv_3618,,Solid Geometry,Volume,Geo3D_collected
mv_3619,,Solid Geometry,Volume,Geo3D_collected
mv_3620,,Solid Geometry,Volume,Geo3D_collected
mv_3621,,Solid Geometry,Volume,Geo3D_collected
mv_3622,,Solid Geometry,Volume,Geo3D_collected
mv_3623,,Solid Geometry,Volume,Geo3D_collected
mv_3624,,Solid Geometry,Volume,Geo3D_collected
mv_3625,,Solid Geometry,Volume,Geo3D_collected
mv_3626,,Solid Geometry,Volume,Geo3D_collected
mv_3627,,Solid Geometry,Volume,Geo3D_collected
mv_3628,,Solid Geometry,Volume,Geo3D_collected
mv_3629,,Solid Geometry,Volume,Geo3D_collected
mv_3630,,Solid Geometry,Volume,Geo3D_collected
mv_3631,,Solid Geometry,Volume,Geo3D_collected
mv_3632,,Solid Geometry,Volume,Geo3D_collected
mv_3633,,Solid Geometry,Volume,Geo3D_collected
mv_3634,,Solid Geometry,Volume,Geo3D_collected
mv_3635,,Solid Geometry,Volume,Geo3D_collected
mv_3636,,Solid Geometry,Volume,Geo3D_collected
mv_3637,,Solid Geometry,Volume,Geo3D_collected
mv_3638,,Solid Geometry,Volume,Geo3D_collected
mv_3639,,Solid Geometry,Volume,Geo3D_collected
mv_3640,,Solid Geometry,Volume,Geo3D_collected
mv_3641,,Solid Geometry,Volume,Geo3D_collected
mv_3642,,Solid Geometry,Volume,Geo3D_collected
mv_3643,,Solid Geometry,Volume,Geo3D_collected
mv_3644,,Solid Geometry,Volume,Geo3D_collected
mv_3645,,Solid Geometry,Volume,Geo3D_collected
mv_3646,,Solid Geometry,Volume,Geo3D_collected
mv_3647,,Solid Geometry,Volume,Geo3D_collected
mv_3648,,Solid Geometry,Volume,Geo3D_collected
mv_3649,,Solid Geometry,Volume,Geo3D_collected
mv_3650,,Solid Geometry,Volume,Geo3D_collected
mv_3651,,Solid Geometry,Volume,Geo3D_collected
mv_3652,,Solid Geometry,Volume,Geo3D_collected
mv_3653,,Solid Geometry,Volume,Geo3D_collected
mv_3654,,Solid Geometry,Volume,Geo3D_collected
mv_3655,,Solid Geometry,Volume,Geo3D_collected
mv_3656,,Solid Geometry,Volume,Geo3D_collected
mv_3657,,Solid Geometry,Volume,Geo3D_collected
mv_3658,,Solid Geometry,Volume,Geo3D_collected
mv_3659,,Solid Geometry,Volume,Geo3D_collected
mv_3660,,Solid Geometry,Volume,Geo3D_collected
mv_3661,,Solid Geometry,Volume,Geo3D_collected
mv_3662,,Solid Geometry,Volume,Geo3D_collected
mv_3663,,Solid Geometry,Volume,Geo3D_collected
mv_3664,,Solid Geometry,Volume,Geo3D_collected
mv_3665,,Solid Geometry,Volume,Geo3D_collected
mv_3666,,Solid Geometry,Volume,Geo3D_collected
mv_3667,,Solid Geometry,Volume,Geo3D_collected
mv_3668,,Solid Geometry,Volume,Geo3D_collected
mv_3669,,Solid Geometry,Volume,Geo3D_collected
mv_3670,,Solid Geometry,Volume,Geo3D_collected
mv_3671,,Solid Geometry,Volume,Geo3D_collected
mv_3672,,Solid Geometry,Volume,Geo3D_collected
mv_3673,,Solid Geometry,Volume,Geo3D_collected
mv_3674,,Solid Geometry,Volume,Geo3D_collected
mv_3675,,Solid Geometry,Volume,Geo3D_collected
mv_3676,,Solid Geometry,Volume,Geo3D_collected
mv_3677,,Solid Geometry,Volume,Geo3D_collected
mv_3678,,Solid Geometry,Volume,Geo3D_collected
mv_3679,,Solid Geometry,Volume,Geo3D_collected
mv_3680,,Solid Geometry,Volume,Geo3D_collected
mv_3681,,Solid Geometry,Volume,Geo3D_collected
mv_3682,,Solid Geometry,Volume,Geo3D_collected
mv_3683,,Solid Geometry,Volume,Geo3D_collected
mv_3684,,Solid Geometry,Volume,Geo3D_collected
mv_3685,,Solid Geometry,Volume,Geo3D_collected
mv_3686,,Solid Geometry,Volume,Geo3D_collected
mv_3687,,Solid Geometry,Volume,Geo3D_collected
mv_3688,,Solid Geometry,Volume,Geo3D_collected
mv_3689,,Solid Geometry,Volume,Geo3D_collected
mv_3690,,Solid Geometry,Volume,Geo3D_collected
mv_3691,,Solid Geometry,Volume,Geo3D_collected
mv_3692,,Solid Geometry,Volume,Geo3D_collected
mv_3693,,Solid Geometry,Volume,Geo3D_collected
mv_3694,,Solid Geometry,Volume,Geo3D_collected
mv_3695,,Solid Geometry,Length,Geo3D_collected
mv_3696,,Solid Geometry,Length,Geo3D_collected
mv_3697,,Solid Geometry,Length,Geo3D_collected
mv_3698,,Solid Geometry,Length,Geo3D_collected
mv_3699,,Solid Geometry,Length,Geo3D_collected
mv_3700,,Solid Geometry,Length,Geo3D_collected
mv_3701,,Solid Geometry,Length,Geo3D_collected
mv_3702,,Solid Geometry,Length,Geo3D_collected
mv_3703,,Solid Geometry,Length,Geo3D_collected
mv_3704,,Solid Geometry,Length,Geo3D_collected
mv_3705,,Solid Geometry,Area,Geo3D_collected
mv_3706,,Solid Geometry,Area,Geo3D_collected
mv_3707,,Solid Geometry,Area,Geo3D_collected
mv_3708,,Solid Geometry,Area,Geo3D_collected
mv_3709,,Solid Geometry,Area,Geo3D_collected
mv_3710,,Solid Geometry,Length,Geo3D_collected
mv_3711,,Solid Geometry,Length,Geo3D_collected
mv_3712,,Solid Geometry,Length,Geo3D_collected
mv_3713,,Solid Geometry,Length,Geo3D_collected
mv_3714,,Solid Geometry,Length,Geo3D_collected
mv_3715,,Solid Geometry,Length,Geo3D_collected
mv_3716,,Solid Geometry,Length,Geo3D_collected
mv_3717,,Solid Geometry,Length,Geo3D_collected
mv_3718,,Solid Geometry,Length,Geo3D_collected
mv_3719,,Solid Geometry,Length,Geo3D_collected
mv_3720,,Solid Geometry,Length,Geo3D_collected
mv_3721,,Solid Geometry,Length,Geo3D_collected
mv_3722,,Solid Geometry,Length,Geo3D_collected
mv_3723,,Solid Geometry,Length,Geo3D_collected
mv_3724,,Solid Geometry,Length,Geo3D_collected
mv_3725,,Solid Geometry,Length,Geo3D_collected
mv_3726,,Solid Geometry,Length,Geo3D_collected
mv_3727,,Solid Geometry,Length,Geo3D_collected
mv_3728,,Solid Geometry,Length,Geo3D_collected
mv_3729,,Solid Geometry,Length,Geo3D_collected
mv_3730,,Solid Geometry,Length,Geo3D_collected
mv_3731,,Solid Geometry,Length,Geo3D_collected
mv_3732,,Solid Geometry,Length,Geo3D_collected
mv_3733,,Solid Geometry,Length,Geo3D_collected
mv_3734,,Solid Geometry,Length,Geo3D_collected
mv_3735,,Solid Geometry,Length,Geo3D_collected
mv_3736,,Solid Geometry,Length,Geo3D_collected
mv_3737,,Solid Geometry,Length,Geo3D_collected
mv_3738,,Solid Geometry,Length,Geo3D_collected
mv_3739,,Solid Geometry,Length,Geo3D_collected
mv_3740,,Solid Geometry,Length,Geo3D_collected
mv_3741,,Solid Geometry,Length,Geo3D_collected
mv_3742,,Solid Geometry,Length,Geo3D_collected
mv_3743,,Solid Geometry,Length,Geo3D_collected
mv_3744,,Solid Geometry,Length,Geo3D_collected
mv_3745,,Solid Geometry,Length,Geo3D_collected
mv_3746,,Solid Geometry,Length,Geo3D_collected
mv_3747,,Solid Geometry,Length,Geo3D_collected
mv_3748,,Solid Geometry,Length,Geo3D_collected
mv_3749,,Solid Geometry,Length,Geo3D_collected
mv_3750,,Solid Geometry,Length,Geo3D_collected
mv_3751,,Solid Geometry,Length,Geo3D_collected
mv_3752,,Solid Geometry,Length,Geo3D_collected
mv_3753,,Solid Geometry,Length,Geo3D_collected
mv_3754,,Solid Geometry,Length,Geo3D_collected
mv_3755,,Solid Geometry,Length,Geo3D_collected
mv_3756,,Solid Geometry,Length,Geo3D_collected
mv_3757,,Solid Geometry,Length,Geo3D_collected
mv_3758,,Solid Geometry,Length,Geo3D_collected
mv_3759,,Solid Geometry,Length,Geo3D_collected
mv_3760,,Solid Geometry,Length,Geo3D_collected
mv_3761,,Solid Geometry,Length,Geo3D_collected
mv_3762,,Solid Geometry,Length,Geo3D_collected
mv_3763,,Solid Geometry,Length,Geo3D_collected
mv_3764,,Solid Geometry,Length,Geo3D_collected
mv_3765,,Plane Geometry,Angle,GEOS
mv_3766,,Plane Geometry,Angle,GEOS
mv_3767,,Plane Geometry,Angle,GEOS
mv_3768,,Plane Geometry,Angle,GEOS
mv_3769,,Plane Geometry,Angle,GEOS
mv_3770,,Plane Geometry,Length,GEOS
mv_3771,,Plane Geometry,Length,GEOS
mv_3772,,Plane Geometry,Length,GEOS
mv_3773,,Plane Geometry,Length,GEOS
mv_3774,,Plane Geometry,Length,GEOS
mv_3775,,Plane Geometry,Length,GEOS
mv_3776,,Plane Geometry,Length,GEOS
mv_3777,,Plane Geometry,Length,GEOS
mv_3778,,Plane Geometry,Length,GEOS
mv_3779,,Plane Geometry,Length,GEOS
mv_3780,,Plane Geometry,Angle,GEOS
mv_3781,,Plane Geometry,Angle,GEOS
mv_3782,,Plane Geometry,Angle,GEOS
mv_3783,,Plane Geometry,Angle,GEOS
mv_3784,,Plane Geometry,Angle,GEOS
mv_3785,,Plane Geometry,Angle,GEOS
mv_3786,,Plane Geometry,Angle,GEOS
mv_3787,,Plane Geometry,Angle,GEOS
mv_3788,,Plane Geometry,Angle,GEOS
mv_3789,,Plane Geometry,Angle,GEOS
mv_3790,,Plane Geometry,Angle,GEOS
mv_3791,,Plane Geometry,Angle,GEOS
mv_3792,,Plane Geometry,Angle,GEOS
mv_3793,,Plane Geometry,Angle,GEOS
mv_3794,,Plane Geometry,Angle,GEOS
mv_3795,,Plane Geometry,Length,GEOS
mv_3796,,Plane Geometry,Length,GEOS
mv_3797,,Plane Geometry,Length,GEOS
mv_3798,,Plane Geometry,Length,GEOS
mv_3799,,Plane Geometry,Length,GEOS
mv_3800,,Plane Geometry,Length,GEOS
mv_3801,,Plane Geometry,Length,GEOS
mv_3802,,Plane Geometry,Length,GEOS
mv_3803,,Plane Geometry,Length,GEOS
mv_3804,,Plane Geometry,Length,GEOS
mv_3805,,Plane Geometry,Length,GEOS
mv_3806,,Plane Geometry,Length,GEOS
mv_3807,,Plane Geometry,Length,GEOS
mv_3808,,Plane Geometry,Length,GEOS
mv_3809,,Plane Geometry,Length,GEOS
mv_3810,,Plane Geometry,Area,GEOS
mv_3811,,Plane Geometry,Area,GEOS
mv_3812,,Plane Geometry,Area,GEOS
mv_3813,,Plane Geometry,Area,GEOS
mv_3814,,Plane Geometry,Area,GEOS
mv_3815,,Plane Geometry,Length,GEOS
mv_3816,,Plane Geometry,Length,GEOS
mv_3817,,Plane Geometry,Length,GEOS
mv_3818,,Plane Geometry,Length,GEOS
mv_3819,,Plane Geometry,Length,GEOS
mv_3820,,Plane Geometry,Area,GEOS
mv_3821,,Plane Geometry,Area,GEOS
mv_3822,,Plane Geometry,Area,GEOS
mv_3823,,Plane Geometry,Area,GEOS
mv_3824,,Plane Geometry,Area,GEOS
mv_3825,,Plane Geometry,Angle,GEOS
mv_3826,,Plane Geometry,Angle,GEOS
mv_3827,,Plane Geometry,Angle,GEOS
mv_3828,,Plane Geometry,Angle,GEOS
mv_3829,,Plane Geometry,Angle,GEOS
mv_3830,,Plane Geometry,Area,GEOS
mv_3831,,Plane Geometry,Area,GEOS
mv_3832,,Plane Geometry,Area,GEOS
mv_3833,,Plane Geometry,Area,GEOS
mv_3834,,Plane Geometry,Area,GEOS
mv_3835,,Plane Geometry,Area,GEOS
mv_3836,,Plane Geometry,Area,GEOS
mv_3837,,Plane Geometry,Area,GEOS
mv_3838,,Plane Geometry,Area,GEOS
mv_3839,,Plane Geometry,Area,GEOS
mv_3840,,Plane Geometry,Area,GEOS
mv_3841,,Plane Geometry,Area,GEOS
mv_3842,,Plane Geometry,Area,GEOS
mv_3843,,Plane Geometry,Area,GEOS
mv_3844,,Plane Geometry,Area,GEOS
mv_3845,,Plane Geometry,Area,GEOS
mv_3846,,Plane Geometry,Area,GEOS
mv_3847,,Plane Geometry,Area,GEOS
mv_3848,,Plane Geometry,Area,GEOS
mv_3849,,Plane Geometry,Area,GEOS
mv_3850,,Plane Geometry,Area,GEOS
mv_3851,,Plane Geometry,Area,GEOS
mv_3852,,Plane Geometry,Area,GEOS
mv_3853,,Plane Geometry,Area,GEOS
mv_3854,,Plane Geometry,Area,GEOS
mv_3855,,Plane Geometry,Angle,GEOS
mv_3856,,Plane Geometry,Angle,GEOS
mv_3857,,Plane Geometry,Angle,GEOS
mv_3858,,Plane Geometry,Angle,GEOS
mv_3859,,Plane Geometry,Angle,GEOS
mv_3860,,Plane Geometry,Angle,GEOS
mv_3861,,Plane Geometry,Angle,GEOS
mv_3862,,Plane Geometry,Angle,GEOS
mv_3863,,Plane Geometry,Angle,GEOS
mv_3864,,Plane Geometry,Angle,GEOS
mv_3865,,Plane Geometry,Angle,GEOS
mv_3866,,Plane Geometry,Angle,GEOS
mv_3867,,Plane Geometry,Angle,GEOS
mv_3868,,Plane Geometry,Angle,GEOS
mv_3869,,Plane Geometry,Angle,GEOS
mv_3870,,Plane Geometry,Length,GEOS
mv_3871,,Plane Geometry,Length,GEOS
mv_3872,,Plane Geometry,Length,GEOS
mv_3873,,Plane Geometry,Length,GEOS
mv_3874,,Plane Geometry,Length,GEOS
mv_3875,,Plane Geometry,Angle,GEOS
mv_3876,,Plane Geometry,Angle,GEOS
mv_3877,,Plane Geometry,Angle,GEOS
mv_3878,,Plane Geometry,Angle,GEOS
mv_3879,,Plane Geometry,Angle,GEOS
mv_3880,,Plane Geometry,Angle,GEOS
mv_3881,,Plane Geometry,Angle,GEOS
mv_3882,,Plane Geometry,Angle,GEOS
mv_3883,,Plane Geometry,Angle,GEOS
mv_3884,,Plane Geometry,Angle,GEOS
mv_3885,,Plane Geometry,Angle,GEOS
mv_3886,,Plane Geometry,Angle,GEOS
mv_3887,,Plane Geometry,Angle,GEOS
mv_3888,,Plane Geometry,Angle,GEOS
mv_3889,,Plane Geometry,Angle,GEOS
mv_3890,,Plane Geometry,Angle,GEOS
mv_3891,,Plane Geometry,Angle,GEOS
mv_3892,,Plane Geometry,Angle,GEOS
mv_3893,,Plane Geometry,Angle,GEOS
mv_3894,,Plane Geometry,Angle,GEOS
mv_3895,,Plane Geometry,Length,GEOS
mv_3896,,Plane Geometry,Length,GEOS
mv_3897,,Plane Geometry,Length,GEOS
mv_3898,,Plane Geometry,Length,GEOS
mv_3899,,Plane Geometry,Length,GEOS
mv_3900,,Plane Geometry,Length,GEOS
mv_3901,,Plane Geometry,Length,GEOS
mv_3902,,Plane Geometry,Length,GEOS
mv_3903,,Plane Geometry,Length,GEOS
mv_3904,,Plane Geometry,Length,GEOS
mv_3905,,Plane Geometry,Length,GEOS
mv_3906,,Plane Geometry,Length,GEOS
mv_3907,,Plane Geometry,Length,GEOS
mv_3908,,Plane Geometry,Length,GEOS
mv_3909,,Plane Geometry,Length,GEOS
mv_3910,,Plane Geometry,Angle,GEOS
mv_3911,,Plane Geometry,Angle,GEOS
mv_3912,,Plane Geometry,Angle,GEOS
mv_3913,,Plane Geometry,Angle,GEOS
mv_3914,,Plane Geometry,Angle,GEOS
mv_3915,,Plane Geometry,Length,GEOS
mv_3916,,Plane Geometry,Length,GEOS
mv_3917,,Plane Geometry,Length,GEOS
mv_3918,,Plane Geometry,Length,GEOS
