item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition
mv_3622,1.43,1.43,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
mv_3623,0.00,0.00,Volume $=904.78 \mathrm{~cm}^{3}$,nan,I+T
mv_3625,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,$299 \mathrm{~cm}^{3}$,nan,I+T
mv_3626,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,$299 \mathrm{~cm}^{3}$,nan,I+T
mv_3627,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,$299 \mathrm{~cm}^{3}$,nan,I+T
mv_3628,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,$299 \mathrm{~cm}^{3}$,nan,I+T
mv_3630,1000,1000,$1690cm^2$,nan,I+T
mv_3631,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,$1690cm^2$,nan,I+T
mv_3632,100000000000000000000000000000000000000000000000000000000000000,100000000000000000000000000000000000000000000000000000000000000,$1690cm^2$,nan,I+T
mv_3633,13.5 cm^3,13.5 cm,$1690cm^2$,nan,I+T
mv_3635,144,144,$144cm^3$,nan,I+T
mv_3636,12 cubic centimeters,12,$144cm^3$,nan,I+T
mv_3637,12.5 cm^3,12.5 cm,$144cm^3$,nan,I+T
mv_3638,12 cubic centimeters,12,$144cm^3$,nan,I+T
mv_3640,16 cubic centimeters,16,48 \mathrm{cm}^3,nan,I+T
mv_3641,27 cubic centimeters,27,48 \mathrm{cm}^3,nan,I+T
mv_3642,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,48 \mathrm{cm}^3,nan,I+T
mv_3643,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,48 \mathrm{cm}^3,nan,I+T
mv_3645,0.0,0.0,32 \mathrm{cm}^3,nan,I+T
mv_3646,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,32 \mathrm{cm}^3,nan,I+T
mv_3647,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,32 \mathrm{cm}^3,nan,I+T
mv_3648,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,32 \mathrm{cm}^3,nan,I+T
mv_3650,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,32 \mathrm{cm}^3,nan,I+T
mv_3651,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,32 \mathrm{cm}^3,nan,I+T
mv_3652,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,32 \mathrm{cm}^3,nan,I+T
mv_3653,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,32 \mathrm{cm}^3,nan,I+T
mv_3655,270000000000000000000000000000000000000000000000000000000000000,270000000000000000000000000000000000000000000000000000000000000,270 \mathrm{cm}^3,nan,I+T
mv_3656,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,270 \mathrm{cm}^3,nan,I+T
mv_3657,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,270 \mathrm{cm}^3,nan,I+T
mv_3658,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,270 \mathrm{cm}^3,nan,I+T
mv_3660,14 cm,14 cm,399 \mathrm{cm}^3,nan,I+T
mv_3661,144,144,399 \mathrm{cm}^3,nan,I+T
mv_3662,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,399 \mathrm{cm}^3,nan,I+T
mv_3663,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,399 \mathrm{cm}^3,nan,I+T
mv_3665,100,100,1608.5,1930.2,I+T
mv_3666,10.5,10.5,1608.5,1930.2,I+T
mv_3667,1.0,1.0,1608.5,1930.2,I+T
mv_3668,0.0,0.0,1608.5,1930.2,I+T
mv_3670,16,16,3136 \mathrm{cm}^3,nan,I+T
mv_3671,16,16,3136 \mathrm{cm}^3,nan,I+T
mv_3672,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,3136 \mathrm{cm}^3,nan,I+T
mv_3673,1,1,3136 \mathrm{cm}^3,nan,I+T
mv_3675,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,125.3 \mathrm{cm}^3,nan,I+T
mv_3676,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,125.3 \mathrm{cm}^3,nan,I+T
mv_3677,0.00,0.00,125.3 \mathrm{cm}^3,nan,I+T
mv_3678,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,125.3 \mathrm{cm}^3,nan,I+T
mv_3680,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,\frac{847}{3} \mathrm{mm}^3,nan,I+T
mv_3681,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,\frac{847}{3} \mathrm{mm}^3,nan,I+T
mv_3682,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,\frac{847}{3} \mathrm{mm}^3,nan,I+T
mv_3683,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,\frac{847}{3} \mathrm{mm}^3,nan,I+T
mv_3685,0.00,0.00,169.65 \mathrm{cm}^3,nan,I+T
mv_3686,1.25,1.25,169.65 \mathrm{cm}^3,nan,I+T
mv_3687,1.25,1.25,169.65 \mathrm{cm}^3,nan,I+T
mv_3688,1.25,1.25,169.65 \mathrm{cm}^3,nan,I+T
mv_3690,1200,1200,720 \mathrm{cm}^3,nan,I+T
mv_3691,15.5 cm^3,15.5 cm,720 \mathrm{cm}^3,nan,I+T
mv_3692,15.5 cm^3,15.5 cm,720 \mathrm{cm}^3,nan,I+T
mv_3693,15.5 cm,15.5 cm,720 \mathrm{cm}^3,nan,I+T
mv_3695,100,100,58,70.0,I+T
mv_3696,100,100,58,70.0,I+T
mv_3697,45,45,58,70.0,I+T
mv_3698,100,100,58,70.0,I+T
mv_3700,100,100,30,36.0,I+T
mv_3701,100,100,30,36.0,I+T
mv_3702,100,100,30,36.0,I+T
mv_3703,54105,54105,30,36.0,I+T
mv_3705,1200,1200,33929 \mathrm{cm}^2,nan,I+T
mv_3706,1200,1200,33929 \mathrm{cm}^2,nan,I+T
mv_3707,1200,1200,33929 \mathrm{cm}^2,nan,I+T
mv_3708,1200,1200,33929 \mathrm{cm}^2,nan,I+T
mv_3710,L = 8,8,24 units,nan,I+T
mv_3711,L = 6x + 9,6,24 units,nan,I+T
mv_3712,L = 6x + 9,6,24 units,nan,I+T
mv_3713,L = 2x,2,24 units,nan,I+T
mv_3715,10 cm,10 cm,3,4.0,I+T
mv_3716,10 cm,10 cm,3,4.0,I+T
mv_3717,10 cm,10 cm,3,4.0,I+T
mv_3718,10 cm,10 cm,3,4.0,I+T
mv_3720,10,10,14,17.0,I+T
mv_3721,13,13,14,17.0,I+T
mv_3722,13,13,14,17.0,I+T
mv_3723,13,13,14,17.0,I+T
mv_3725,10,10,15.81,18.97,I+T
mv_3726,1.5,1.5,15.81,18.97,I+T
mv_3727,1.5,1.5,15.81,18.97,I+T
mv_3728,0.5,0.5,15.81,18.97,I+T
mv_3730,7,7,\sqrt{147},nan,I+T
mv_3731,7,7,\sqrt{147},nan,I+T
mv_3732,7,7,\sqrt{147},nan,I+T
mv_3733,7,7,\sqrt{147},nan,I+T
mv_3735,16.5,16.5,23.41,28.09,I+T
mv_3736,1.43,1.43,23.41,28.09,I+T
mv_3737,1.6,1.6,23.41,28.09,I+T
mv_3738,16.0,16.0,23.41,28.09,I+T
mv_3740,1/9,1,\sqrt{122},nan,I+T
mv_3741,10,10,\sqrt{122},nan,I+T
mv_3742,10,10,\sqrt{122},nan,I+T
mv_3743,1/9,1,\sqrt{122},nan,I+T
mv_3745,16,16,$x=8 \mathrm{~cm}$,nan,I+T
mv_3746,10cm,10cm,$x=8 \mathrm{~cm}$,nan,I+T
mv_3747,10,10,$x=8 \mathrm{~cm}$,nan,I+T
mv_3748,16 cm,16 cm,$x=8 \mathrm{~cm}$,nan,I+T
mv_3750,A,A,C,nan,I+T
mv_3751,A,A,C,nan,I+T
mv_3752,A,A,C,nan,I+T
mv_3753,A,A,C,nan,I+T
mv_3755,A,A,A,nan,I+T
mv_3756,A,A,A,nan,I+T
mv_3757,A,A,A,nan,I+T
mv_3758,A,A,A,nan,I+T
mv_3760,B,B,D,nan,I+T
mv_3761,B,B,D,nan,I+T
mv_3762,B,B,D,nan,I+T
mv_3763,B,B,D,nan,I+T
mv_3765,A,A,C,nan,I+T
mv_3766,A,A,C,nan,I+T
mv_3767,A,A,C,nan,I+T
mv_3768,A,A,C,nan,I+T
mv_3770,D. \sqrt{593} (approximately 24.35),D,A,nan,I+T
mv_3771,D. \sqrt{593} (approximately 24.35),D,A,nan,I+T
mv_3772,D. \sqrt{593} (approximately 24.35),D,A,nan,I+T
mv_3773,D. \sqrt{593} (approximately 24.35),D,A,nan,I+T
mv_3775,C,C,E,nan,I+T
mv_3776,C,C,E,nan,I+T
mv_3777,C,C,E,nan,I+T
mv_3778,C,C,E,nan,I+T
mv_3780,C,C,C,nan,I+T
mv_3781,C,C,C,nan,I+T
mv_3782,C,C,C,nan,I+T
mv_3783,C,C,C,nan,I+T
mv_3785,C,C,D,nan,I+T
mv_3786,A,A,D,nan,I+T
mv_3787,C,C,D,nan,I+T
mv_3788,C,C,D,nan,I+T
mv_3790,B,B,A,nan,I+T
mv_3791,B,B,A,nan,I+T
mv_3792,B,B,A,nan,I+T
mv_3793,B,B,A,nan,I+T
mv_3795,B,B,E,nan,I+T
mv_3796,B,B,E,nan,I+T
mv_3797,B,B,E,nan,I+T
mv_3798,B,B,E,nan,I+T
mv_3800,A,A,C,nan,I+T
mv_3801,E,E,C,nan,I+T
mv_3802,E,E,C,nan,I+T
mv_3803,E,E,C,nan,I+T
mv_3805,B,B,C,nan,I+T
mv_3806,A,A,C,nan,I+T
mv_3807,A,A,C,nan,I+T
mv_3808,A,A,C,nan,I+T
mv_3810,B,B,D,nan,I+T
mv_3811,B,B,D,nan,I+T
mv_3812,B,B,D,nan,I+T
mv_3813,B,B,D,nan,I+T
mv_3815,B,B,C,nan,I+T
mv_3816,B,B,C,nan,I+T
mv_3817,B,B,C,nan,I+T
mv_3818,B,B,C,nan,I+T
mv_3820,14,14,23,28.0,I+T
mv_3821,14,14,23,28.0,I+T
mv_3822,14,14,23,28.0,I+T
mv_3823,14,14,23,28.0,I+T
mv_3825,45,45,123,148.0,I+T
mv_3826,10,10,123,148.0,I+T
mv_3827,10,10,123,148.0,I+T
mv_3828,10,10,123,148.0,I+T
mv_3830,0.5,0.5,0,1.0,I+T
mv_3831,0.25,0.25,0,1.0,I+T
mv_3832,0.25,0.25,0,1.0,I+T
mv_3833,0.25,0.25,0,1.0,I+T
mv_3835,C,C,B,nan,I+T
mv_3836,C,C,B,nan,I+T
mv_3837,C,C,B,nan,I+T
mv_3838,C,C,B,nan,I+T
mv_3840,A,A,B,nan,I+T
mv_3841,B,B,B,nan,I+T
mv_3842,C,C,B,nan,I+T
mv_3843,C,C,B,nan,I+T
mv_3845,7,7,1,3.0,I+T
mv_3846,7,7,1,3.0,I+T
mv_3847,1/3,1,1,3.0,I+T
mv_3848,7,7,1,3.0,I+T
mv_3850,14,14,49,59.0,I+T
mv_3851,14,14,49,59.0,I+T
mv_3852,0.0000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000,49,59.0,I+T
mv_3853,0.5,0.5,49,59.0,I+T
mv_3855,E,E,B,nan,I+T
mv_3856,A,A,B,nan,I+T
mv_3857,A,A,B,nan,I+T
mv_3858,A,A,B,nan,I+T
mv_3860,A,A,A,nan,I+T
mv_3861,A,A,A,nan,I+T
mv_3862,A,A,A,nan,I+T
mv_3863,C,C,A,nan,I+T
mv_3865,A,A,A,nan,I+T
mv_3866,A,A,A,nan,I+T
mv_3867,A,A,A,nan,I+T
mv_3868,A,A,A,nan,I+T
mv_3870,12,12,24,29.0,I+T
mv_3871,12,12,24,29.0,I+T
mv_3872,12,12,24,29.0,I+T
mv_3873,12,12,24,29.0,I+T
mv_3875,100,100,50,60.0,I+T
mv_3876,100,100,50,60.0,I+T
mv_3877,100,100,50,60.0,I+T
mv_3878,100,100,50,60.0,I+T
mv_3880,A,A,A,nan,I+T
mv_3881,A,A,A,nan,I+T
mv_3882,A,A,A,nan,I+T
mv_3883,A,A,A,nan,I+T
mv_3885,A. 15\degree,A,D,nan,I+T
mv_3886,A. 15*\degree,A,D,nan,I+T
mv_3887,A. 15*\degree,A,D,nan,I+T
mv_3888,A. 15*\degree,A,D,nan,I+T
mv_3890,A,A,C,nan,I+T
mv_3891,A,A,C,nan,I+T
mv_3892,A,A,C,nan,I+T
mv_3893,E,E,C,nan,I+T
mv_3895,A.3*\sqrt{3},A,A,nan,I+T
mv_3896,A,A,A,nan,I+T
mv_3897,A,A,A,nan,I+T
mv_3898,D,D,A,nan,I+T
mv_3900,A,A,B,nan,I+T
mv_3901,A,A,B,nan,I+T
mv_3902,C,C,B,nan,I+T
mv_3903,A,A,B,nan,I+T
mv_3905,D.4*x,D,B,nan,I+T
mv_3906,D.4*x,D,B,nan,I+T
mv_3907,D.4*x,D,B,nan,I+T
mv_3908,C.2*x,C,B,nan,I+T
mv_3910,A,A,B,nan,I+T
mv_3911,A,A,B,nan,I+T
mv_3912,A,A,B,nan,I+T
mv_3913,A,A,B,nan,I+T
mv_3915,B,B,D,nan,I+T
mv_3916,B,B,D,nan,I+T
mv_3917,B,B,D,nan,I+T
mv_3918,B,B,D,nan,I+T
mv_3920,C,C,B,nan,I+T
mv_3921,C,C,B,nan,I+T
mv_3922,C,C,B,nan,I+T
mv_3923,C,C,B,nan,I+T
mv_3925,C,C,B,nan,I+T
mv_3926,C,C,B,nan,I+T
mv_3927,C,C,B,nan,I+T
mv_3928,C,C,B,nan,I+T
mv_3930,A,A,D,nan,I+T
mv_3931,A,A,D,nan,I+T
mv_3932,A,A,D,nan,I+T
mv_3933,A,A,D,nan,I+T
mv_3935,A. 5*a^2 + 10,A,D,nan,I+T
mv_3936,A. 5*a^2 + 10,A,D,nan,I+T
mv_3937,E.cannot be determined,E.cannot,D,nan,I+T
mv_3938,A. 5*a^2 + 10,A,D,nan,I+T
