item_id,model_raw,model_norm,answer_gold_diagram,answer_gold_text_misleading,condition,image_basename,domain,subcategory,source
mv_2591,5,5,4,5.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2592,5,5,4,5.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2593,5,5,4,5.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2595,8,8,7,8.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2596,8,8,7,8.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2597,8,8,7,8.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2598,8,8,7,8.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2600,C,C,(B),,I+T_perp,,Functions,Property,Functions_collected
mv_2601,C,C,(B),,I+T_perp,,Functions,Property,Functions_collected
mv_2602,C,C,(B),,I+T_perp,,Functions,Property,Functions_collected
mv_2603,D,D,(B),,I+T_perp,,Functions,Property,Functions_collected
mv_2605,6,6,5,6.0,I+T_perp,,Functions,Property,Functions_collected
mv_2606,C,C,5,6.0,I+T_perp,,Functions,Property,Functions_collected
mv_2607,C,C,5,6.0,I+T_perp,,Functions,Property,Functions_collected
mv_2608,C,C,5,6.0,I+T_perp,,Functions,Property,Functions_collected
mv_2610,D,D,(B),,I+T_perp,,Functions,Applied,Functions_collected
mv_2611,D,D,(B),,I+T_perp,,Functions,Applied,Functions_collected
mv_2612,D,D,(B),,I+T_perp,,Functions,Applied,Functions_collected
mv_2613,D,D,(B),,I+T_perp,,Functions,Applied,Functions_collected
mv_2615,E,E,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2616,E,E,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2617,E,E,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2618,E,E,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2620,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2621,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2622,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2623,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2625,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2626,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2627,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2628,B,B,F,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2630,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2631,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2632,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2633,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2635,A,A,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2636,E,E,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2637,E,E,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2638,E,E,E,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2640,1.2,1.2,0.2,1.2,I+T_perp,,Functions,Property,Functions_collected
mv_2641,1.2,1.2,0.2,1.2,I+T_perp,,Functions,Property,Functions_collected
mv_2642,1.2,1.2,0.2,1.2,I+T_perp,,Functions,Property,Functions_collected
mv_2643,1.2,1.2,0.2,1.2,I+T_perp,,Functions,Property,Functions_collected
mv_2645,-6.42,-6.42,-5.35,-6.42,I+T_perp,,Functions,Property,Functions_collected
mv_2646,C,C,-5.35,-6.42,I+T_perp,,Functions,Property,Functions_collected
mv_2647,C,C,-5.35,-6.42,I+T_perp,,Functions,Property,Functions_collected
mv_2648,C,C,-5.35,-6.42,I+T_perp,,Functions,Property,Functions_collected
mv_2650,C,C,2,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2651,C,C,2,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2652,C,C,2,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2653,C,C,2,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2655,9.24,9.24,7.7,9.24,I+T_perp,,Functions,Expression,Functions_collected
mv_2656,C,C,7.7,9.24,I+T_perp,,Functions,Expression,Functions_collected
mv_2657,9.24,9.24,7.7,9.24,I+T_perp,,Functions,Expression,Functions_collected
mv_2658,C,C,7.7,9.24,I+T_perp,,Functions,Expression,Functions_collected
mv_2660,1.8,1.8,1.5,1.8,I+T_perp,,Functions,Property,Functions_collected
mv_2661,C,C,1.5,1.8,I+T_perp,,Functions,Property,Functions_collected
mv_2662,C,C,1.5,1.8,I+T_perp,,Functions,Property,Functions_collected
mv_2663,C,C,1.5,1.8,I+T_perp,,Functions,Property,Functions_collected
mv_2665,3.78,3.78,3.15,3.78,I+T_perp,,Functions,Property,Functions_collected
mv_2666,3.78,3.78,3.15,3.78,I+T_perp,,Functions,Property,Functions_collected
mv_2667,3.78,3.78,3.15,3.78,I+T_perp,,Functions,Property,Functions_collected
mv_2668,3.78,3.78,3.15,3.78,I+T_perp,,Functions,Property,Functions_collected
mv_2670,5.52,5.52,4.6,5.52,I+T_perp,,Functions,Property,Functions_collected
mv_2671,5.52,5.52,4.6,5.52,I+T_perp,,Functions,Property,Functions_collected
mv_2672,A,A,4.6,5.52,I+T_perp,,Functions,Property,Functions_collected
mv_2673,5.52,5.52,4.6,5.52,I+T_perp,,Functions,Property,Functions_collected
mv_2675,6.36,6.36,5.3,6.36,I+T_perp,,Functions,Property,Functions_collected
mv_2676,6.36,6.36,5.3,6.36,I+T_perp,,Functions,Property,Functions_collected
mv_2677,6.36,6.36,5.3,6.36,I+T_perp,,Functions,Property,Functions_collected
mv_2678,6.36,6.36,5.3,6.36,I+T_perp,,Functions,Property,Functions_collected
mv_2680,$\frac{2\pi}{3}$,2,\pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2681,2π,2,\pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2682,2π,2,\pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2683,2π,2,\pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2685,$\frac{2\pi}{3}$,2,{8}{5} \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2686,2π,2,{8}{5} \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2687,2π,2,{8}{5} \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2688,2π,2,{8}{5} \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2690,$2\pi$,2,4 \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2691,,,4 \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2692,,,4 \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2693,,,4 \pi,,I+T_perp,,Functions,Property,Functions_collected
mv_2695,17,17,14,17.0,I+T_perp,,Functions,Property,Functions_collected
mv_2696,17,17,14,17.0,I+T_perp,,Functions,Property,Functions_collected
mv_2697,17,17,14,17.0,I+T_perp,,Functions,Property,Functions_collected
mv_2698,17,17,14,17.0,I+T_perp,,Functions,Property,Functions_collected
mv_2700,4,4,3,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2701,4,4,3,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2702,C,C,3,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2703,4,4,3,4.0,I+T_perp,,Functions,Property,Functions_collected
mv_2705,7.8,7.8,6.5,7.8,I+T_perp,,Functions,Property,Functions_collected
mv_2706,7.8,7.8,6.5,7.8,I+T_perp,,Functions,Property,Functions_collected
mv_2707,C,C,6.5,7.8,I+T_perp,,Functions,Property,Functions_collected
mv_2708,7.8,7.8,6.5,7.8,I+T_perp,,Functions,Property,Functions_collected
mv_2710,C,C,3 \cos (2 \pi x+4 \pi)-6,,I+T_perp,,Functions,Expression,Functions_collected
mv_2711,C,C,3 \cos (2 \pi x+4 \pi)-6,,I+T_perp,,Functions,Expression,Functions_collected
mv_2712,C,C,3 \cos (2 \pi x+4 \pi)-6,,I+T_perp,,Functions,Expression,Functions_collected
mv_2713,C,C,3 \cos (2 \pi x+4 \pi)-6,,I+T_perp,,Functions,Expression,Functions_collected
mv_2715,C,C,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2716,C,C,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2717,C,C,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2718,C,C,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2720,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2721,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2722,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2723,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2725,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2726,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2727,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2728,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2730,C,C,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,,I+T_perp,,Functions,Expression,Functions_collected
mv_2731,C,C,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,,I+T_perp,,Functions,Expression,Functions_collected
mv_2732,,,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,,I+T_perp,,Functions,Expression,Functions_collected
mv_2733,C,C,3.5 \cos \left(\frac{2}{3} x+\frac{4 \pi}{3}\right)-0.5,,I+T_perp,,Functions,Expression,Functions_collected
mv_2735,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2736,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2737,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2738,A,A,A,,I+T_perp,,Functions,Applied,Functions_collected
mv_2740,C,C,12.5,15.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2741,C,C,12.5,15.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2742,C,C,12.5,15.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2743,C,C,12.5,15.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2745,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2746,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2747,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2748,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2750,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2751,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2752,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2753,A,A,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2755,A,A,E,,I+T_perp,,Functions,Applied,Functions_collected
mv_2756,A,A,E,,I+T_perp,,Functions,Applied,Functions_collected
mv_2757,A,A,E,,I+T_perp,,Functions,Applied,Functions_collected
mv_2758,A,A,E,,I+T_perp,,Functions,Applied,Functions_collected
mv_2760,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2761,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2762,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2763,B,B,D,,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2765,B,B,B,,I+T_perp,,Functions,Expression,Functions_collected
mv_2766,B,B,B,,I+T_perp,,Functions,Expression,Functions_collected
mv_2767,B,B,B,,I+T_perp,,Functions,Expression,Functions_collected
mv_2768,B,B,B,,I+T_perp,,Functions,Expression,Functions_collected
mv_2770,C,C,"A
C",,I+T_perp,,Functions,Property,Functions_collected
mv_2771,C/D,C,"A
C",,I+T_perp,,Functions,Property,Functions_collected
mv_2772,C/D,C,"A
C",,I+T_perp,,Functions,Property,Functions_collected
mv_2773,C/D,C,"A
C",,I+T_perp,,Functions,Property,Functions_collected
mv_2775,C,C,"-4.9
-4.9",,I+T_perp,,Functions,Expression,Functions_collected
mv_2776,C,C,"-4.9
-4.9",,I+T_perp,,Functions,Expression,Functions_collected
mv_2777,C,C,"-4.9
-4.9",,I+T_perp,,Functions,Expression,Functions_collected
mv_2778,C,C,"-4.9
-4.9",,I+T_perp,,Functions,Expression,Functions_collected
mv_2780,1,1,-1,1.0,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2781,C,C,-1,1.0,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2782,C,C,-1,1.0,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2783,C,C,-1,1.0,I+T_perp,,Functions,Coordinate,Functions_collected
mv_2785,A,A,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2786,D,D,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2787,D,D,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2788,D,D,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2790,C,C,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2791,C,C,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2792,C,C,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2793,C,C,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2795,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2796,D,D,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2797,D,D,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2798,D,D,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2800,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2801,C,C,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2802,C,C,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2803,C,C,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2805,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2806,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2807,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2808,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2810,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2811,C,C,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2812,C,C,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2813,C,C,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2815,A,A,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2816,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2817,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2818,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2820,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2821,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2822,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2823,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2825,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2826,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2827,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2828,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2830,A,A,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2831,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2832,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2833,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2835,C,C,\[g(x)=(x + 4)^2 - 5\].,,I+T_perp,,Functions,Expression,Functions_collected
mv_2836,C,C,\[g(x)=(x + 4)^2 - 5\].,,I+T_perp,,Functions,Expression,Functions_collected
mv_2837,C,C,\[g(x)=(x + 4)^2 - 5\].,,I+T_perp,,Functions,Expression,Functions_collected
mv_2838,C,C,\[g(x)=(x + 4)^2 - 5\].,,I+T_perp,,Functions,Expression,Functions_collected
mv_2840,C,C,g(x)=x^2-3,,I+T_perp,,Functions,Expression,Functions_collected
mv_2841,C,C,g(x)=x^2-3,,I+T_perp,,Functions,Expression,Functions_collected
mv_2842,C,C,g(x)=x^2-3,,I+T_perp,,Functions,Expression,Functions_collected
mv_2843,C,C,g(x)=x^2-3,,I+T_perp,,Functions,Expression,Functions_collected
mv_2845,C,C,0.75 x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2846,C,C,0.75 x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2847,C,C,0.75 x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2848,C,C,0.75 x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2850,C,C,g(x)=-x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2851,C,C,g(x)=-x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2852,C,C,g(x)=-x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2853,C,C,g(x)=-x^2,,I+T_perp,,Functions,Expression,Functions_collected
mv_2855,A,A,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2856,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2857,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2858,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2860,C,C,g(x)=(x+2)^2+1,,I+T_perp,,Functions,Expression,Functions_collected
mv_2861,C,C,g(x)=(x+2)^2+1,,I+T_perp,,Functions,Expression,Functions_collected
mv_2862,C,C,g(x)=(x+2)^2+1,,I+T_perp,,Functions,Expression,Functions_collected
mv_2863,C,C,g(x)=(x+2)^2+1,,I+T_perp,,Functions,Expression,Functions_collected
mv_2865,D,D,D,,I+T_perp,,Functions,Applied,Functions_collected
mv_2866,D,D,D,,I+T_perp,,Functions,Applied,Functions_collected
mv_2867,D,D,D,,I+T_perp,,Functions,Applied,Functions_collected
mv_2868,D,D,D,,I+T_perp,,Functions,Applied,Functions_collected
mv_2870,B,B,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2871,C,C,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2872,C,C,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2873,C,C,C,,I+T_perp,,Functions,Property,Functions_collected
mv_2875,A,A,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2876,B,B,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2877,A,A,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2878,B,B,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2880,A,A,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2881,D,D,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2882,D,D,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2883,D,D,A,,I+T_perp,,Functions,Expression,Functions_collected
mv_2885,A,A,2500,3000.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2886,3000,3000,2500,3000.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2887,3000,3000,2500,3000.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2888,3000,3000,2500,3000.0,I+T_perp,,Functions,Applied,Functions_collected
mv_2890,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2891,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2892,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2893,A,A,C,,I+T_perp,,Functions,Applied,Functions_collected
mv_2895,15%,15,$13 \%$,,I+T_perp,,Functions,Applied,Functions_collected
mv_2896,15%,15,$13 \%$,,I+T_perp,,Functions,Applied,Functions_collected
mv_2897,15%,15,$13 \%$,,I+T_perp,,Functions,Applied,Functions_collected
mv_2898,15%,15,$13 \%$,,I+T_perp,,Functions,Applied,Functions_collected
mv_2900,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2901,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2902,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2903,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2905,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2906,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2907,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2908,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2910,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2911,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2912,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2913,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2915,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2916,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2917,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2918,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2920,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2921,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2922,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2923,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2925,A,A,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2926,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2927,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2928,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2930,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2931,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2932,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2933,B,B,B,,I+T_perp,,Functions,Property,Functions_collected
mv_2935,C,C,$g(x)=\ln x+4$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2936,C,C,$g(x)=\ln x+4$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2937,C,C,$g(x)=\ln x+4$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2938,C,C,$g(x)=\ln x+4$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2940,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2941,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2942,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2943,B,B,A,,I+T_perp,,Functions,Property,Functions_collected
mv_2945,A,A,D,,I+T_perp,,Functions,Property,Functions_collected
mv_2946,D,D,D,,I+T_perp,,Functions,Property,Functions_collected
mv_2947,D,D,D,,I+T_perp,,Functions,Property,Functions_collected
mv_2948,D,D,D,,I+T_perp,,Functions,Property,Functions_collected
mv_2950,-2,-2,-2,0.0,I+T_perp,,Functions,Property,Functions_collected
mv_2951,C,C,-2,0.0,I+T_perp,,Functions,Property,Functions_collected
mv_2952,C,C,-2,0.0,I+T_perp,,Functions,Property,Functions_collected
mv_2953,C,C,-2,0.0,I+T_perp,,Functions,Property,Functions_collected
mv_2955,1,1,=\frac{7}{4},,I+T_perp,,Functions,Property,Functions_collected
mv_2956,C,C,=\frac{7}{4},,I+T_perp,,Functions,Property,Functions_collected
mv_2957,C,C,=\frac{7}{4},,I+T_perp,,Functions,Property,Functions_collected
mv_2958,C,C,=\frac{7}{4},,I+T_perp,,Functions,Property,Functions_collected
mv_2960,,,$x=0$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2961,A,A,$x=0$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2962,A,A,$x=0$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2963,A,A,$x=0$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2965,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2966,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2967,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2968,B,B,B,,I+T_perp,,Functions,Applied,Functions_collected
mv_2970,A,A,$y=x-5$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2971,,,$y=x-5$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2972,,,$y=x-5$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2973,,,$y=x-5$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2975,C,C,$y+3=\frac{3}{4}(x-2)$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2976,C,C,$y+3=\frac{3}{4}(x-2)$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2977,C,C,$y+3=\frac{3}{4}(x-2)$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2978,C,C,$y+3=\frac{3}{4}(x-2)$,,I+T_perp,,Functions,Expression,Functions_collected
mv_2980,B,B,D,,I+T_perp,,Functions,Property,Functions_collected
mv_2981,B,B,D,,I+T_perp,,Functions,Property,Functions_collected
