item_id,image_path,question_text_original,answer_gold_diagram,choices_optional,roi_hint_optional,answer_gold_text_misleading,condition,question_text,gold_correct_by
mv_1958,data/mathverse_images/mv_1958.png,"Calculate the total perimeter of the following figure, correct to one decimal place.",Perimeter $=35.7 \mathrm{~mm}$,,,None,I+T_masked,"Calculate the total perimeter of the following figure, correct to one decimal place.",diagram
mv_1960,data/mathverse_images/mv_1960.png,"A circle with a radius of $6 \mathrm{~cm}$. Find the area of the circle shown, correct to one decimal place.",Area $=113.1 \mathrm{~cm}^{2}$,,,None,I+T_masked,"A circle with a radius of $[NUM] \mathrm{~cm}$. Find the area of the circle shown, correct to one decimal place.",diagram
mv_1961,data/mathverse_images/mv_1961.png,"Find the area of the circle shown, correct to one decimal place.",Area $=113.1 \mathrm{~cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown, correct to one decimal place.",diagram
mv_1962,data/mathverse_images/mv_1962.png,"Find the area of the circle shown, correct to one decimal place.",Area $=113.1 \mathrm{~cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown, correct to one decimal place.",diagram
mv_1963,data/mathverse_images/mv_1963.png,"Find the area of the circle shown, correct to one decimal place.",Area $=113.1 \mathrm{~cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown, correct to one decimal place.",diagram
mv_1965,data/mathverse_images/mv_1965.png,"The radius of the following figure is $2 \mathrm{~cm}$. Calculate the area of the following figure, correct to one decimal place.",Area $=9.4 \mathrm{~cm}^{2}$,,,None,I+T_masked,"The radius of the following figure is $[NUM] \mathrm{~cm}$. Calculate the area of the following figure, correct to one decimal place.",diagram
mv_1966,data/mathverse_images/mv_1966.png,"Calculate the area of the following figure, correct to one decimal place.",Area $=9.4 \mathrm{~cm}^{2}$,,,None,I+T_masked,"Calculate the area of the following figure, correct to one decimal place.",diagram
mv_1967,data/mathverse_images/mv_1967.png,"Calculate the area of the following figure, correct to one decimal place.",Area $=9.4 \mathrm{~cm}^{2}$,,,None,I+T_masked,"Calculate the area of the following figure, correct to one decimal place.",diagram
mv_1968,data/mathverse_images/mv_1968.png,"Calculate the area of the following figure, correct to one decimal place.",Area $=9.4 \mathrm{~cm}^{2}$,,,None,I+T_masked,"Calculate the area of the following figure, correct to one decimal place.",diagram
mv_1970,data/mathverse_images/mv_1970.png,"A circle with a radius of $3 \mathrm{~cm}$. Find the exact area of the circle shown.

Give your answer as an exact value in terms of $\pi $.",Area $=9 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"A circle with a radius of $[NUM] \mathrm{~cm}$. Find the exact area of the circle shown.

Give your answer as an exact value in terms of $\pi $.",diagram
mv_1971,data/mathverse_images/mv_1971.png,"Find the exact area of the circle shown.

Give your answer as an exact value in terms of $\pi $.",Area $=9 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the exact area of the circle shown.

Give your answer as an exact value in terms of $\pi $.",diagram
mv_1972,data/mathverse_images/mv_1972.png,"Find the exact area of the figure shown.

Give your answer as an exact value in terms of $\pi $.",Area $=9 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the exact area of the figure shown.

Give your answer as an exact value in terms of $\pi $.",diagram
mv_1973,data/mathverse_images/mv_1973.png,"Find the exact area of the circle shown.

Give your answer as an exact value in terms of $\pi $.",Area $=9 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the exact area of the circle shown.

Give your answer as an exact value in terms of $\pi $.",diagram
mv_1975,data/mathverse_images/mv_1975.png,"A circle with a radius of $11 \mathrm{~cm}$. Find the area of the circle shown.

Give your answer as an exact value.",Area $=121 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"A circle with a radius of $[NUM] \mathrm{~cm}$. Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1976,data/mathverse_images/mv_1976.png,"Find the area of the circle shown.

Give your answer as an exact value.",Area $=121 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1977,data/mathverse_images/mv_1977.png,"Find the area of the figure shown.

Give your answer as an exact value.",Area $=121 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the area of the figure shown.

Give your answer as an exact value.",diagram
mv_1978,data/mathverse_images/mv_1978.png,"Find the area of the circle shown.

Give your answer as an exact value.",Area $=121 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1980,data/mathverse_images/mv_1980.png,"A circle with a radius of $50 \mathrm{~cm}$. Find the area of the circle shown.

Give your answer as an exact value.",Area $=2500 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"A circle with a radius of $[NUM] \mathrm{~cm}$. Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1981,data/mathverse_images/mv_1981.png,"Find the area of the circle shown.

Give your answer as an exact value.",Area $=2500 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1982,data/mathverse_images/mv_1982.png,"Find the area of the figure shown.

Give your answer as an exact value.",Area $=2500 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the area of the figure shown.

Give your answer as an exact value.",diagram
mv_1983,data/mathverse_images/mv_1983.png,"Find the area of the circle shown.

Give your answer as an exact value.",Area $=2500 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1985,data/mathverse_images/mv_1985.png,"A circle with a radius of $ \frac{1}{5} \mathrm{~cm}$. Find the area of the circle shown.

Give your answer as an exact value.",Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,,,None,I+T_masked,"A circle with a radius of $ \frac{[NUM]}{[NUM]} \mathrm{~cm}$. Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1986,data/mathverse_images/mv_1986.png,"Find the area of the circle shown.

Give your answer as an exact value.",Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1987,data/mathverse_images/mv_1987.png,"Find the area of the figure shown.

Give your answer as an exact value.",Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,,,None,I+T_masked,"Find the area of the figure shown.

Give your answer as an exact value.",diagram
mv_1988,data/mathverse_images/mv_1988.png,"Find the area of the circle shown.

Give your answer as an exact value.",Area $=\frac{\pi}{25} \mathrm{~cm}^{2}$,,,None,I+T_masked,"Find the area of the circle shown.

Give your answer as an exact value.",diagram
mv_1990,data/mathverse_images/mv_1990.png,A figure with a radius of $ 5 \mathrm{~mm}$. Find the exact area of the given figure:,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,,,None,I+T_masked,A figure with a radius of $ [NUM] \mathrm{~mm}$. Find the exact area of the given figure:,diagram
mv_1991,data/mathverse_images/mv_1991.png,Find the exact area of the given figure:,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,,,None,I+T_masked,Find the exact area of the given figure:,diagram
mv_1992,data/mathverse_images/mv_1992.png,Find the exact area of the given figure:,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,,,None,I+T_masked,Find the exact area of the given figure:,diagram
mv_1993,data/mathverse_images/mv_1993.png,Find the exact area of the given figure:,Area $=\frac{25 \pi}{4} \mathrm{~mm}^{2}$,,,None,I+T_masked,Find the exact area of the given figure:,diagram
mv_1995,data/mathverse_images/mv_1995.png,"A figure with a radius of $ 11 \mathrm{~m}$. Find the area of the shape shown.

Give your answer as an exact value.",Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,,,None,I+T_masked,"A figure with a radius of $ [NUM] \mathrm{~m}$. Find the area of the shape shown.

Give your answer as an exact value.",diagram
mv_1996,data/mathverse_images/mv_1996.png,"Find the area of the shape shown.

Give your answer as an exact value.",Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,,,None,I+T_masked,"Find the area of the shape shown.

Give your answer as an exact value.",diagram
mv_1997,data/mathverse_images/mv_1997.png,"Find the area of the shape shown.

Give your answer as an exact value.",Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,,,None,I+T_masked,"Find the area of the shape shown.

Give your answer as an exact value.",diagram
mv_1998,data/mathverse_images/mv_1998.png,"Find the area of the shape shown.

Give your answer as an exact value.",Area $=\frac{121 \pi}{4} \mathrm{~m}^{2}$,,,None,I+T_masked,"Find the area of the shape shown.

Give your answer as an exact value.",diagram
mv_2000,data/mathverse_images/mv_2000.png,"Area of the figure is a $=\frac{3}{4}$ of area of the circle. Calculate the area of the following figure.

Give your answer as an exact value.",Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,,,None,I+T_masked,"Area of the figure is a $=\frac{[NUM]}{[NUM]}$ of area of the circle. Calculate the area of the following figure.

Give your answer as an exact value.",diagram
mv_2001,data/mathverse_images/mv_2001.png,"Calculate the area of the following figure.

Give your answer as an exact value.",Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,,,None,I+T_masked,"Calculate the area of the following figure.

Give your answer as an exact value.",diagram
mv_2002,data/mathverse_images/mv_2002.png,"Calculate the area of the following figure.

Give your answer as an exact value.",Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,,,None,I+T_masked,"Calculate the area of the following figure.

Give your answer as an exact value.",diagram
mv_2003,data/mathverse_images/mv_2003.png,"Calculate the area of the following figure.

Give your answer as an exact value.",Area $=\frac{147 \pi}{4} \mathrm{~cm}^{2}$,,,None,I+T_masked,"Calculate the area of the following figure.

Give your answer as an exact value.",diagram
mv_2005,data/mathverse_images/mv_2005.png,The diameter of the figure is $ 52.72 \mathrm{~cm}$. The figure follows that half of a circle has area $\frac{1}{2} \pi r^{2}$. Find the exact area of the shape shown.,Area $=347.4248 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,The diameter of the figure is $ [NUM] \mathrm{~cm}$. The figure follows that half of a circle has area $\frac{[NUM]}{[NUM]} \pi r^{[NUM]}$. Find the exact area of the shape shown.,diagram
mv_2006,data/mathverse_images/mv_2006.png,Find the exact area of the shape shown.,Area $=347.4248 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,Find the exact area of the shape shown.,diagram
mv_2007,data/mathverse_images/mv_2007.png,Find the exact area of the shape shown.,Area $=347.4248 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,Find the exact area of the shape shown.,diagram
mv_2008,data/mathverse_images/mv_2008.png,Find the exact area of the shape shown.,Area $=347.4248 \pi \mathrm{cm}^{2}$,,,None,I+T_masked,Find the exact area of the shape shown.,diagram
mv_2010,data/mathverse_images/mv_2010.png,"The radius of the figure is $ 13 \mathrm{~mm}$. It follows that a two thirds of a circle has area $\frac{2}{3} \pi r^{2}$. Find the exact area of the shape shown, which is two thirds of a circle.",Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,,,None,I+T_masked,"The radius of the figure is $ [NUM] \mathrm{~mm}$. It follows that a two thirds of a circle has area $\frac{[NUM]}{[NUM]} \pi r^{[NUM]}$. Find the exact area of the shape shown, which is two thirds of a circle.",diagram
mv_2011,data/mathverse_images/mv_2011.png,"Find the exact area of the shape shown, which is two thirds of a circle.",Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,,,None,I+T_masked,"Find the exact area of the shape shown, which is two thirds of a circle.",diagram
mv_2012,data/mathverse_images/mv_2012.png,"Find the exact area of the shape shown, which is two thirds of a circle.",Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,,,None,I+T_masked,"Find the exact area of the shape shown, which is two thirds of a circle.",diagram
mv_2013,data/mathverse_images/mv_2013.png,"Find the exact area of the shape shown, which is two thirds of a circle.",Area $=\frac{338 \pi}{3} \mathrm{~mm}^{2}$,,,None,I+T_masked,"Find the exact area of the shape shown, which is two thirds of a circle.",diagram
mv_2015,data/mathverse_images/mv_2015.png,"The radius of the figure is $ 96.4 \mathrm{~mm}$. Consider the sector below.

Calculate the area. Give your answer correct to four decimal places.",7298.6737 \mathrm{~mm}^{2},,,None,I+T_masked,"The radius of the figure is $ [NUM] \mathrm{~mm}$. Consider the sector below.

Calculate the area. Give your answer correct to four decimal places.",diagram
mv_2016,data/mathverse_images/mv_2016.png,"Consider the sector below.

Calculate the area. Give your answer correct to four decimal places.",7298.6737 \mathrm{~mm}^{2},,,None,I+T_masked,"Consider the sector below.

Calculate the area. Give your answer correct to four decimal places.",diagram
